COUNTRY,COUNTRY_label,TIME_PERIOD,"Education n.e.c., Transactions","Education not definable by level, Transactions","Education, Transactions","Post-secondary non-tertiary education, Transactions","Pre-primary and primary education, Transactions","R&D Education, Transactions","Secondary education, Transactions","Subsidiary services to education, Transactions","Tertiary education, Transactions"
HRV,"Croatia, Republic of",2020,0.4627727173808939,0.0531309942613254,10.16989543386846,0.0018232659276557,4.941006729828308,0.1615237875428028,1.917541224115848,0.4765387412523508,2.155557973559276
HRV,"Croatia, Republic of",2021,0.2800929250049545,0.056012943866089,10.61072795073399,0.0018686259362388,5.410613449798324,0.173715223593257,2.00884692135239,0.5176446414313082,2.161933219751433
HRV,"Croatia, Republic of",2022,0.2598391496575888,0.0810979850894747,10.68962702460802,0.001405244187874,5.59918400188781,0.1679774526768461,1.985230064678575,0.5496928738920763,2.045206803792731
HUN,Hungary,2016,0.2054126523234081,0.1296628246914677,10.60567856799521,0.0082020978001843,2.823978139076872,0.1272122339160346,4.544682595939743,0.9865901310753098,1.779937893172194
HUN,Hungary,2017,0.2955603628894663,0.1979693168301101,10.84001325771197,0.0124743305576653,2.828803995106274,0.1022000575684192,4.24116875502789,1.195010322495991,1.966826117236155
HUN,Hungary,2018,0.5596011163402836,0.1934517503145517,10.87348538722297,0.0065444571025096,2.744459113879508,0.1213476438128187,4.077271825977082,1.150873802603263,2.019935677192952
HUN,Hungary,2019,0.4287192157630164,0.1673186089006075,10.18106369328827,0.0071988984017814,2.60757669193635,0.0983849448243462,3.870594047209046,1.154992898799665,1.846278387453462
HUN,Hungary,2020,0.4139356426578146,0.1738989368711056,9.263686332169119,0.0040904160848167,2.279804253716866,0.0763678272181019,3.403374851914457,0.8934304492054824,2.018783954500474
HUN,Hungary,2021,0.3943769837921113,0.2180053094764018,10.3119734705835,0.002959635003617,2.377208805892629,0.0374937052103795,3.131577962533606,0.8750549349654098,3.275296137455719
HUN,Hungary,2022,0.300409590400295,0.149812886251017,10.36425699963935,0.0038698453975401,2.128287425511004,0.0190319245515681,2.911416572172194,0.8998474821478106,3.951581276318726
HUN,Hungary,2023,0.2823196777813335,0.1779247068377354,10.6885743758187,0.0039078475989197,1.946308229329373,0.0219218080531787,2.993695222016721,0.9885853799930155,4.273911504208427
IDN,Indonesia,2016,,,21.07878437113826,,,,,,
IDN,Indonesia,2017,,,16.11048010533553,,,,,,
IDN,Indonesia,2018,,,16.79570968692435,,,,,,
IDN,Indonesia,2019,1.783787687448074,0.6303532054706947,17.33811380791224,0.0,1.325659968319585,0.047506348655012,0.0464416061753393,0.3051981777542438,2.583979645454934
IDN,Indonesia,2020,,,17.94368367572205,,,,,,
IDN,Indonesia,2021,,,16.06781658138392,,,,,,
IDN,Indonesia,2022,,,13.93261417748782,,,,,,
IDN,Indonesia,2023,,,14.52561222932682,,,,,,
IDN,Indonesia,2024,,,14.5092723586108,,,,,,
IND,India,2016,,,2.898959521661166,,,,,,
IND,India,2017,,,3.386695993363939,,,,,,
IND,India,2018,,,2.670540672914885,,,,,,
IRL,Ireland,2016,0.1802852376407179,0.1931072480763725,12.30654059115935,0.1172486254732372,5.010899630843322,0.0056635485231961,4.461208782224982,0.2831102538401131,2.055015947433103
IRL,Ireland,2017,0.1850616601308617,0.1961594587014431,12.67824516031239,0.1193805496449327,5.166825081722631,0.0057470971675187,4.595884331818558,0.2862913888331105,2.122896875127522
IRL,Ireland,2018,0.1842994219173182,0.2000897276222914,12.52291231362504,0.1209778118468704,5.083675294829451,0.006161041075814,4.579164536058714,0.2851564722942421,2.063386802061162
IRL,Ireland,2019,0.1668300720846492,0.2132155316829634,13.139393316939,0.1318071379029876,5.448161605245616,0.0062353355718107,4.839168716995443,0.2983953070742652,2.035579610381261
IRL,Ireland,2020,0.1470884936303387,0.18539400513986,11.81151757313297,0.1133593520503854,4.634867790301546,0.0059353477066803,4.383128195719646,0.2611425433458472,2.080601845238669
IRL,Ireland,2021,0.1469085288815164,0.1815877693467952,11.70231272690319,0.1108777318408167,4.710122682397097,0.0057663263403103,4.14702073643161,0.3126216519060936,2.087406354614496
IRL,Ireland,2022,0.1580213235623642,0.1963417252204243,12.27578389232228,0.1200243598147765,4.961767774786697,0.0060017772493736,4.41768928350841,0.3347386632868555,2.081199916991105
IRL,Ireland,2023,0.1582810483515715,0.1936394319344042,12.25011145689965,0.1183044374771396,4.96653635782905,0.0058959397180626,4.354489674409886,0.3547571571652543,2.098207410014277
ISL,Iceland,2016,0.2689137189151469,0.2465973385063562,14.39814880545564,0.0166898800951499,6.322921088397096,0.0003354150616732,4.559956464046948,0.3627034048697976,2.620031495563444
ISL,Iceland,2017,0.2753871225609241,0.254037128679163,15.80996176182521,0.008340141577486,7.007669154312564,0.0014334216111189,4.933662170652317,0.4533521022843227,2.876080520147293
ISL,Iceland,2018,0.2885630433937375,0.2417390797434533,15.99001292146603,0.0037846521250296,7.298955133044993,0.0027345377303891,5.057671180570388,0.4650487466009114,2.631516548257122
ISL,Iceland,2019,0.303359486480583,0.241595621155742,16.13585722482269,0.0038430229345714,7.253360611487966,0.0177839408835813,5.020842292276453,0.4867390766842309,2.808333172919535
ISL,Iceland,2020,0.3013965552848444,0.2408299229070891,15.875850960625,0.0015845552907583,6.868133209033167,0.0012784313278308,4.654177575281481,0.4422301339364516,3.366220577563414
ISL,Iceland,2021,0.2607094774265895,0.2172592182186218,15.40631284989338,3.75904768098e-05,6.874595931987402,0.0012862106489892,4.520433088467396,0.4456959235816449,3.086295409085908
ISL,Iceland,2022,0.2485412724689577,0.1883493985053659,14.89868927218157,0.0,6.828775223414136,0.000813608098134,4.434389852637024,0.4014813690020622,2.796338548055891
ISL,Iceland,2023,0.2664414799113694,0.1903691631723875,14.82565669470217,0.0,6.779871443095092,0.0002379559792133,4.340479608453793,0.4286411441457101,2.819615899944644
ISR,Israel,2016,0.6946366743915054,0.1397982431592742,18.02206840647483,0.4215132321899548,7.297159720949868,0.0007634594091957,4.518395893899809,1.26765690160146,3.682144280873771
ISR,Israel,2017,0.707671754175295,0.1269175550093939,18.31645401387251,0.2246900342955043,7.492204471592406,0.0011420763010897,4.693262872995711,1.331190909288694,3.739374340214425
ISR,Israel,2018,0.6928905434881281,0.1259353041678266,18.23544096132545,0.2136122357363524,7.447372362984005,0.0017979340931251,4.643979202595091,1.36766077762049,3.742192600640444
ISR,Israel,2019,0.7100843638004268,0.1325012940988342,18.1781358881406,0.2199039857464884,7.420103012123955,0.0024312535425771,4.659417005558546,1.331810407156392,3.701899566940496
ISR,Israel,2020,0.6289805638414108,0.0935773156225173,15.67171991059442,0.1617866521838719,6.359423519315883,0.0015084600105207,4.012588366324131,0.9717325149846484,3.442112620526997
ISR,Israel,2021,0.7050197408464808,0.1064052538216113,16.63834618076249,0.1492437947576727,7.104348372930388,0.0012107235203713,3.546991808962562,1.069734536910188,3.955391949013251
ISR,Israel,2022,0.6866402694334733,0.1374184769332942,17.69054937774192,0.2614639913995906,7.776675573989913,0.0012851384092579,3.845779323641056,1.251383329140183,3.72974983677286
ISR,Israel,2023,0.6224813141764469,0.1186328176116222,16.57793603376166,0.1571404713680816,7.354888994463015,0.0012802321072324,3.809542568994732,1.179651103997552,3.334240141844328
ISR,Israel,2024,0.5492952571438158,0.0929379530251001,14.88943784875847,0.1627572031079968,6.715033012401978,0.0009623596867375,3.339069047731533,1.007882149954138,3.021500865707198
ITA,Italy,2016,0.1902915272425034,0.0355696290458956,8.061718695732363,0.1070681763199686,2.883056161689713,0.0353301029243744,3.627982399620591,0.3931821284770211,0.7892385704122963
ITA,Italy,2017,0.1901211731621013,0.0313773972272722,8.127074933220202,0.1035336590158309,2.933727881579117,0.0222109665766084,3.701475207743048,0.3915711144616896,0.7530575334545339
ITA,Italy,2018,0.1975389128840355,0.0330628543488131,8.184197352643283,0.1100154836606634,2.927692468887156,0.0242150482554687,3.725857713307799,0.4225991594584211,0.7432157118409258
ITA,Italy,2019,0.1932116616180003,0.0344591515950809,8.170333532532416,0.1126505155134872,2.908192119501132,0.0244991974795592,3.730632468534559,0.4131663724473324,0.7535220458432647
ITA,Italy,2020,0.2306221599327611,0.0322695966616785,7.607705051668264,0.1179000296331917,2.827491587231785,0.0206694148551928,3.373754694119024,0.3400962393265145,0.664901329908116
ITA,Italy,2021,0.2149499121852741,0.0282867070882419,7.474849533124025,0.1149874017593944,2.776359675167855,0.0220868808771204,3.290170272414551,0.3708271052527059,0.6571815783788811
ITA,Italy,2022,0.224994436925681,0.0290921427503109,7.295297104647812,0.1242115938116726,2.63388769520919,0.0200635467243524,3.172046737120115,0.390053587909342,0.7009473641971481
ITA,Italy,2023,0.2788937546353442,0.0297885016383675,7.299720372452362,0.1247448103800262,2.560500796252764,0.0195678133929452,3.169112206559236,0.3913562678589056,0.725756221734774
JOR,Jordan,2016,0.7347292686197884,0.05409821669632,13.13076948045331,0.0,8.810460733123936,0.0,1.685851404024857,0.3371702808049714,1.508459577183435
JOR,Jordan,2017,0.0,0.0526109338244992,12.46634429622843,0.0,8.122883480484893,0.9433262785741604,1.589339605535453,0.3621589863267854,1.396025011482642
JOR,Jordan,2018,0.8124191812168685,0.0466907575411993,12.12558973344947,0.0,7.972446850159787,0.0,1.685536347237296,0.4774129958587633,1.131083601435554
JOR,Jordan,2019,0.6729001656718789,0.3846764859405851,12.31532124458162,0.0,7.687856024328802,0.0,1.843950706942333,0.6581485600163401,1.067789301681683
JOR,Jordan,2020,0.1313603942983075,0.2030115184610207,12.37067514900177,0.0,0.5656096316480844,0.0,10.29496379446984,0.0325686928012332,1.143161117323288
JOR,Jordan,2021,0.3567361288045591,0.2346852908277709,10.7903624746912,0.0,7.385524372230428,0.0,1.496571439850395,0.4320672098110041,0.8847780331670436
JOR,Jordan,2022,0.0984091163147983,0.1805759512960863,11.72406083785331,0.0,0.5417278538882588,0.0,9.989958448422636,0.0420388458043798,0.8713506221271465
JOR,Jordan,2023,0.143584151217739,0.1862958924027626,11.84387495456198,0.0,0.5852417302798982,0.0,10.0281715739731,0.0418029807342784,0.8587786259541985
JPN,Japan,2016,1.289985958027969,0.4998364975859349,8.196087483409315,0.0,2.274703291207417,0.0225537153519149,2.446236559139785,0.3821147594590955,1.280608613691885
JPN,Japan,2017,1.278062894474165,0.4998024647060732,8.153197686069658,0.0,2.28215292476291,0.0225686459003315,2.401532950223014,0.3887723610907002,1.280257731073351
JPN,Japan,2018,1.272551684058491,0.5116890343667772,8.12938415943313,0.0,2.27399411821123,0.0360371139541973,2.347017940690222,0.3860576726766507,1.301941636018502
JPN,Japan,2019,1.240954237687564,0.5060224354466271,8.1463790403784,0.0,2.325188227305371,0.0272921442403794,2.351968061670931,0.3891226367378343,1.305738150039727
JPN,Japan,2020,1.14629970245071,0.4396499326640792,7.292897351453781,0.0,2.04172840781335,0.0215316041839641,2.025758472606794,0.3460152628087223,1.271913968926161
JPN,Japan,2021,1.148776985562181,0.4544871450030415,7.410917126340226,0.0,2.001680067202688,0.0232561026578994,2.060606562193522,0.3744977385302309,1.347488382293912
JPN,Japan,2022,1.15759133624093,0.4649875311304858,7.490951627789863,0.0,2.024409135666803,0.0200935978128827,2.065388402575649,0.4039980423332919,1.354441894067553
JPN,Japan,2023,1.049326735614605,0.4880156442614785,7.63576056087098,0.0,2.104578045474493,0.010537278479111,2.100261569952929,0.4611857866078385,1.421813182093059
KAZ,"Kazakhstan, Republic of",2016,0.5269598616279133,0.4880827678176328,19.60174555880343,1.433907618123746,3.430012029820575,0.3115554909071543,10.54728016172842,0.0,2.86394762877799
KAZ,"Kazakhstan, Republic of",2017,0.1784446370045877,0.3087365731344825,14.34188247301778,0.9893441833237,1.931092138554719,0.24175636189634,8.025637738086685,0.636220946616361,2.030649894400908
KAZ,"Kazakhstan, Republic of",2018,0.1389160979558119,0.2589127235358253,17.90452027181722,1.177450825129862,2.454265264624166,0.2506071081044522,10.83054828518347,0.5127660021717223,2.281053965111907
KAZ,"Kazakhstan, Republic of",2019,0.688363802942152,0.2949774079462585,18.96017374509501,1.014626122874172,2.396693811501926,0.2217656209841946,11.9133582879388,0.4817421154253805,1.948646575482126
KAZ,"Kazakhstan, Republic of",2020,0.6186606623839527,0.4340537742393399,20.16492692715908,0.949068080815537,2.450918560714586,0.2458583223277615,13.28175821198141,0.3326220280375848,1.851987286658914
KAZ,"Kazakhstan, Republic of",2021,0.1553895326792128,7.460816849040762,24.08713156111467,0.9879903647927843,2.940877879034275,0.2812653407008969,9.578466315743707,0.6138500306071978,2.068475248515833
KAZ,"Kazakhstan, Republic of",2022,0.0905437894041841,0.5880534905876359,24.9470483398397,0.9723851947782004,3.27717351845603,0.2411375395403158,17.27079602293798,0.6258786197995678,1.881080164335782
KAZ,"Kazakhstan, Republic of",2023,0.260946868395738,0.3694611831211197,19.94715257632563,1.121271067449219,2.629384815431968,0.4559921446270777,13.10296068092122,0.3674544408315418,1.639681375547743
KEN,Kenya,2017,0.5078144752183095,0.0032968536612789,14.25657335932408,0.0,6.003945547761665,0.0366642376313911,4.076418626968976,0.1047194518103128,3.523714166272151
KEN,Kenya,2018,0.0977669027409068,0.0,18.63421805452899,0.0,7.81692469779907,0.0,4.790261982770616,0.8646316934637133,5.064677956545232
KEN,Kenya,2019,0.6000978005386569,0.0032159866790682,18.52003933716804,0.0,6.899578473245077,0.0964464138950373,5.615587983471604,0.0874449471599072,5.217667732178685
KEN,Kenya,2020,0.769111508989687,0.0041992169641655,17.92133301065071,0.0,6.904373941020832,0.0909126912470744,5.335907956139339,0.1007738136537597,4.716053882635851
KEN,Kenya,2021,0.456558514524712,0.0031188586157808,16.38459562826325,0.0,6.894739200511063,0.0307006889570513,5.827340523182774,0.1214719209029142,3.050665921568955
KEN,Kenya,2022,0.5117570324781751,0.0,15.85777837241195,0.0,6.498979830752249,0.0,5.672809980934542,0.2207579355788206,2.953473592668161
KEN,Kenya,2023,0.6258604829847763,0.0,18.42917570333482,0.0,6.758368548542673,0.0,8.471442910657059,0.0,2.57350376115031
KGZ,Kyrgyz Republic,2016,3.118844778664006,0.1334182928266741,20.66987030010859,0.425822447186457,2.562223433217681,0.032628545364782,11.09541372483032,0.7986306260751618,2.502888451943505
KGZ,Kyrgyz Republic,2017,2.496961423298535,0.1483567477190611,19.67629389161221,0.4086520560619046,2.654054325725423,0.034523599327316,10.63437376901133,0.77183400569271,2.527537964775929
KGZ,Kyrgyz Republic,2018,2.040765768723643,0.1689676096233341,20.14392432261304,0.4343117236234984,2.887268257862978,0.0360807860396824,11.13639904112304,0.6955752725358415,2.74455586308102
KGZ,Kyrgyz Republic,2019,1.586861361805098,0.1633741768775527,20.06521832478322,0.4239948876107916,2.953516156816982,0.0298559488356937,11.35000921947659,0.6802205601905527,2.877386013169959
KGZ,Kyrgyz Republic,2020,1.041146756708575,0.1536664182142218,20.81489790173525,0.3871575810139365,2.547190218734822,0.0299325588163106,13.11590657514331,0.7159168110510997,2.82398098205297
KGZ,Kyrgyz Republic,2021,1.441771181459261,0.1416137482418402,19.71117336417381,0.3547322250605912,2.616072009668469,0.0241274397357209,11.49762291946904,0.6349973381491949,3.000236502389693
KGZ,Kyrgyz Republic,2022,2.178007006461106,0.149958223875299,20.98124862729446,0.3300801287289564,2.97413320992603,0.0206156716952848,11.89845391064096,0.6672997598948056,2.762700716072024
KGZ,Kyrgyz Republic,2023,1.607412576642421,0.1338419435118157,19.77449663270536,0.3076724613144624,2.968781506869339,0.0158588730641158,11.36132106500862,0.6280620541583684,2.751546152136218
KGZ,Kyrgyz Republic,2024,1.844412028879632,0.1227276314320265,17.19221781404013,0.3021815917066508,2.873383592284925,0.0162741816493375,10.33408488180917,0.5482262615519675,1.150927644726428
KIR,Kiribati,2016,0.0,0.0,12.8880545659323,0.0,0.0,0.0,0.0,0.0,0.0
KIR,Kiribati,2017,0.0,0.0,12.54888413087075,0.0,0.0,0.0,0.0,0.0,0.0
KIR,Kiribati,2018,0.0,0.0,15.13971717299982,0.0,0.0,0.0,0.0,0.0,0.0
KIR,Kiribati,2019,0.0,0.0,12.19363527608092,0.0,0.0,0.0,0.0,0.0,0.0
KIR,Kiribati,2020,0.0,0.0,12.45644841178945,0.0,0.0,0.0,0.0,0.0,0.0
KIR,Kiribati,2021,0.0,0.0,12.90967964350207,0.0,0.0,0.0,0.0,0.0,0.0
KIR,Kiribati,2022,0.0,0.0,16.12099718980032,0.0,0.0,0.0,0.0,0.0,0.0
KIR,Kiribati,2023,0.0,0.0,13.54199927786888,0.0,0.0,0.0,0.0,0.0,0.0
KOS,"Kosovo, Republic of",2016,0.8112181223067323,0.4668330703840629,16.49221748651894,0.1036098617750253,9.060564673746674,0.156003485058987,2.831021734523277,0.0329667742011444,3.03058845691949
KOS,"Kosovo, Republic of",2017,0.9383702286855504,0.4596213889904644,15.90672554921099,0.0,8.664735169193554,0.1620207589097353,2.646901634271891,0.0303788922955753,3.004134904784676
KOS,"Kosovo, Republic of",2018,0.9375285181719674,0.4001935438965815,15.43477831408312,0.0089354967368548,8.452188681669918,0.1610552680372234,2.662621703154052,0.0234211664268133,2.788833935989711
KOS,"Kosovo, Republic of",2019,0.9358638962148268,0.4585245092339465,15.86398403550897,0.0,8.641575719181052,0.1617403875112873,2.640090640656303,0.0300982742938968,2.99609060841766
KOS,"Kosovo, Republic of",2020,1.047081680667319,0.2899208080831971,13.7694883245515,0.0,7.077986754347252,0.1283134500602648,3.124575766513891,0.0,2.101609864879613
KOS,"Kosovo, Republic of",2021,0.855881254727423,0.2833513437977455,14.64958175455597,0.0,6.685052680456709,0.1382204797076591,4.117621770587863,0.2050229912536643,2.364431234024909
KOS,"Kosovo, Republic of",2022,0.9126212077723944,0.4533137078983409,13.83760520307023,0.0,7.626507121503162,0.1304266544101843,2.207041714210065,0.0,2.507694797276086
KOS,"Kosovo, Republic of",2023,0.7622817072182757,0.3294273946975377,13.7363530887516,0.0,8.143192134336118,0.1197991290764588,2.117574961327791,0.0,2.264077762095415
LBN,Lebanon,2016,,,7.546020302566233,,,,,,
LBN,Lebanon,2017,,,7.357372461873549,,,,,,
LBN,Lebanon,2018,0.7114653986949632,0.0,7.185568112512165,0.0022970645075278,2.764086442871536,0.0,1.796296106542648,0.0,1.91142309989549
LBN,Lebanon,2019,0.5763061563316234,0.0,6.888968863142434,0.0009896182037231,2.407679919135692,0.0,2.506710136263288,0.0,1.397283033208107
LBN,Lebanon,2020,0.4696481885336222,0.0,8.938413305684303,0.0024517296351096,3.436744130918377,0.0,2.838871633955024,0.0,2.19069762264217
LBN,Lebanon,2021,1.270671991880784,0.0,9.417975147399636,0.0011192473748411,3.13146678719868,0.0,3.062880701531398,0.0,1.951836419413932
LBN,Lebanon,2024,0.2505059549449349,0.0140228719987134,5.312269073115704,0.0,1.333803499746599,0.0,1.628062951839533,0.0,2.085873794585924
LKA,Sri Lanka,2016,,,10.13226214633,,,,,,
LKA,Sri Lanka,2017,,,9.96439809720448,,,,,,
LKA,Sri Lanka,2018,,,9.832321835753705,,,,,,
LKA,Sri Lanka,2019,,,9.89762026853602,,,,,,
LKA,Sri Lanka,2021,,,8.781464951924775,,,,,,
LKA,Sri Lanka,2022,,,8.105359780860505,,,,,,
LKA,Sri Lanka,2023,,,7.914302434675972,,,,,,
LTU,"Lithuania, Republic of",2016,0.8052868412393176,1.093342706401717,13.89513274114622,0.779835401561884,2.676311595904711,0.6737304131769072,5.309257048998283,0.1268609215649286,2.430500335377299
LTU,"Lithuania, Republic of",2017,0.8967216257355985,1.100739270527879,13.62077880741272,0.7569439721321273,2.70249799099321,0.7170723414781764,5.165950591943363,0.1054023790072957,2.175450635595068
LTU,"Lithuania, Republic of",2018,0.9072972391953233,1.071831100187692,13.30781209950142,0.6842970448889146,2.661481028252979,0.6178078206262454,5.002918471924791,0.1082896488428433,2.25388974558263
LTU,"Lithuania, Republic of",2019,0.9748410440018174,1.021301007291795,13.25870111881219,0.6417337612774895,2.736858549513236,0.610707476404631,5.050262169458375,0.1054163793944265,2.117586617694071
LTU,"Lithuania, Republic of",2020,1.056265959590115,0.8897368421548596,12.15548534964047,0.5516748181626803,2.427101577296103,0.5372100040350706,4.551808441005892,0.065920916762015,2.075766790633736
LTU,"Lithuania, Republic of",2021,1.12873120945511,0.9397042072818884,12.68591683730454,0.6021326533670532,2.753204351669295,0.5656700392414621,4.981576223743047,0.0625797131408827,1.652318439405797
LTU,"Lithuania, Republic of",2022,1.12524434184929,1.032885764793982,13.45951357652241,0.5137394647609921,2.910143067318949,0.5742673471960767,5.044614173559904,0.0855590720920381,2.173064441038502
LTU,"Lithuania, Republic of",2023,1.172052718516171,0.9784192895798576,13.82206039579685,0.6283687731094064,2.995526068780647,0.6257411378177605,5.116792019791553,0.0868648187548524,2.218295569446599
LUX,Luxembourg,2016,0.0735577130207533,0.726323382785116,10.89305078320252,0.2737006315136836,3.790316231781378,0.061171859465472,3.886368971636885,0.9410530942780432,1.140558898721187
LUX,Luxembourg,2017,0.0755124975669773,0.6964357482707259,10.79287997085638,0.2850052513173423,3.886693562169923,0.0685550348671258,3.751969505169374,0.892916166377044,1.135788026461592
LUX,Luxembourg,2018,0.0345310366295944,0.7160091161936702,11.08721106637432,0.232822659856847,4.064649502890882,0.1005494962839171,3.904149087140351,0.9667351538788828,1.067768950904583
LUX,Luxembourg,2019,0.0404408262654196,0.8078281624051069,11.19426164703629,0.1851632630059047,4.080894482600225,0.0727285909965584,4.06845975837548,0.905206151242499,1.033540412145093
LUX,Luxembourg,2020,0.0325663079518556,0.8097723756408375,10.64338073279873,0.1606223671756448,3.891277536106185,0.0742995263553793,3.860015597617013,0.7878391554607295,1.026984564289911
LUX,Luxembourg,2021,0.0592776094026963,0.8576221347267359,10.97714254863554,0.1430540844583909,3.966738250351801,0.0355587974717714,4.081522670044267,0.7889256193853125,1.044446619532001
LUX,Luxembourg,2022,0.0539659837364808,0.9184184722908264,10.70871196762041,0.1086780545705207,3.834651764584455,0.0369740712616391,3.925656696721493,0.8135622709947582,1.016804653460237
LUX,Luxembourg,2023,0.0532558251224678,0.956990799954838,10.70832564486258,0.1070356247925166,3.929021828516348,0.0328629463736537,3.83404025135612,0.7800401190722944,1.015078249674346
LUX,Luxembourg,2024,0.0492178567181555,1.006071990172619,10.76724358821393,0.0961189655266172,3.753506564330142,0.0340435303771712,3.9338602987105,0.809570547692863,1.084851351569127
LVA,"Latvia, Republic of",2016,0.9514718532246288,1.278023195643934,14.79451576366065,0.006743103230809,5.363712573804632,0.1256258015324833,4.330650223453397,0.5241421505071161,2.214146862263648
LVA,"Latvia, Republic of",2017,1.009018345292804,1.434319290829766,15.14265945064135,0.0072675238777561,6.156273750793396,0.1303387113658625,3.54673650234993,0.5200025217432251,2.338702804388612
LVA,"Latvia, Republic of",2018,1.039218492594948,1.421000398960082,14.84074712309238,0.0084230731390119,5.977315021362626,0.1604665334003684,3.561911422473563,0.4747764783760315,2.197635702785748
LVA,"Latvia, Republic of",2019,1.246527072505582,1.330574884816332,14.99247676454514,0.0085038217250617,5.92052973686563,0.1298540407795819,3.504727177164063,0.4800987946003464,2.371661236088546
LVA,"Latvia, Republic of",2020,1.099973869451532,1.211751970504815,13.52938155071887,0.0067608346242608,5.390775467731403,0.1158933916941367,3.194378327332384,0.3287049721838842,2.181142717196454
LVA,"Latvia, Republic of",2021,0.8809611817633876,1.109921178033747,12.74409667762249,0.0,4.974382028458493,0.1417729780850292,2.961068542143278,0.3461173438296087,2.329873425308944
LVA,"Latvia, Republic of",2022,0.8891922519568171,1.196215733762554,12.80512432871519,0.0,4.982393659962594,0.1404558468843861,3.000060171187027,0.2967128981953658,2.300093766766451
LVA,"Latvia, Republic of",2023,1.25059136244605,1.029773318297475,13.97579637052191,0.0,5.342793267846589,0.144275247337944,3.270957596654073,0.4387634026373119,2.498642175302467
MAC,"Macao Special Administrative Region, People's Republic of China",2016,0.0,0.0,14.894262279495,0.0,0.0,0.0,0.0,0.0,0.0
MAC,"Macao Special Administrative Region, People's Republic of China",2017,0.0,0.0,13.9369011236921,0.0,0.0,0.0,0.0,0.0,0.0
MAC,"Macao Special Administrative Region, People's Republic of China",2018,0.0,0.0,14.45668680991444,0.0,0.0,0.0,0.0,0.0,0.0
MAC,"Macao Special Administrative Region, People's Republic of China",2019,,,15.55207296021959,,,,,,
MAC,"Macao Special Administrative Region, People's Republic of China",2020,,,12.29888267911687,,,,,,
MAC,"Macao Special Administrative Region, People's Republic of China",2021,,,12.8669155036653,,,,,,
MAC,"Macao Special Administrative Region, People's Republic of China",2022,,,10.1243173391996,,,,,,
MAC,"Macao Special Administrative Region, People's Republic of China",2023,,,13.66291981810359,,,,,,
MDA,"Moldova, Republic of",2016,0.1644567150751301,0.9495982468955442,17.66042267645566,1.763628034814475,4.976002112969589,0.0,8.03217326350629,0.2028368267488744,1.571727476445754
MDA,"Moldova, Republic of",2017,0.1773582967734362,0.929893034789371,17.75655510395727,1.889865449796781,5.076629055214004,0.0,8.029360409666486,0.1802928704532449,1.47315598726395
MDA,"Moldova, Republic of",2018,0.1811809981395396,0.9614336114237976,17.55123815403405,1.820365750751985,5.055956409193929,0.0,7.832051925131985,0.1761481926356635,1.524101266757145
MDA,"Moldova, Republic of",2019,0.1830979938037699,1.038868915174702,18.37224670938953,1.612717428867642,5.477479553046884,0.0,8.285942075555205,0.1855231327945483,1.588617610146782
MDA,"Moldova, Republic of",2020,0.1901192578661331,0.8699354986638397,17.17365135430969,1.435243442728109,4.899017057505275,0.0,8.075769280112679,0.2397986619316553,1.463768155501994
MDA,"Moldova, Republic of",2021,0.2316691764160778,0.7892603047059338,16.33657873398892,1.276375230907107,5.078066415894944,0.0,7.507544489626708,0.1639973906734867,1.289665725764661
MDA,"Moldova, Republic of",2022,0.2393045224768915,0.7794831739630284,15.79878096164154,1.166833708263677,5.018520695557225,0.0,7.278962123732991,0.1322052878130037,1.183471449834718
MDA,"Moldova, Republic of",2023,0.1502488735576405,0.8270050928514292,15.93639153278454,1.140398282530663,5.097178188716318,0.0,7.325883952894306,0.1281908796982466,1.26748626253594
MDG,"Madagascar, Republic of",2016,0.0,0.0,19.65604293040831,0.0,14.60169733681913,0.0992757789681159,0.084933349973913,0.9722697004830918,3.897866764164058
MDG,"Madagascar, Republic of",2017,0.0,0.0,17.47273311956587,0.0,13.31798731195375,0.0910465445183413,0.0918431891208931,0.47679072738437,3.495065346588517
MDG,"Madagascar, Republic of",2018,0.0,0.0,17.57107443706781,0.0,13.29466782844996,0.1052667181209596,0.1064087611644879,0.0762388066364098,3.988492322695949
MDG,"Madagascar, Republic of",2019,0.0,0.0,15.83768303989793,0.0,12.16957897145092,0.0311026234226703,0.0227272065292457,0.2361010124488078,3.37817322604624
MDG,"Madagascar, Republic of",2020,0.0,0.0,14.51611965374959,0.0,11.87432895111437,0.0289331283417757,0.0522019581247041,0.0303319660662121,2.530323650102586
MDG,"Madagascar, Republic of",2021,0.0,0.0,15.19377751185307,0.0,12.13886725371501,0.0275932026981013,0.1239743531671417,0.0680009095916713,2.835341792681147
MDG,"Madagascar, Republic of",2022,0.0,0.0,15.95609313523005,0.0,13.1386370547969,0.2367941016802971,0.0901638491068437,0.0041063672773243,2.486391762368654
MDG,"Madagascar, Republic of",2023,0.0,0.0,14.81033470309179,0.0,11.71980484453676,0.3926084903064577,0.0715384836963361,0.2462352817535414,2.380147602798624
MDG,"Madagascar, Republic of",2024,0.0,0.0,13.61303615999373,0.0,10.05449841204683,1.528584588714116,0.0825658054940782,0.0,1.947387353738724
MHL,"Marshall Islands, Republic of the",2016,0.0,0.0,27.0468694035891,0.0,12.0367520340938,0.0,10.6444350248222,0.0,4.36568234467313
MHL,"Marshall Islands, Republic of the",2017,0.0,0.0,24.8379254141927,0.0,11.0601640815347,0.0,9.78239764747571,0.0,3.99536368518238
